EMPRESA (SIGLA);EMPRESA (NOME);EMPRESA (NACIONALIDADE);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE ORIGEM (REGIÃO);AEROPORTO DE ORIGEM (PAÍS);AEROPORTO DE ORIGEM (CONTINENTE);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);AEROPORTO DE DESTINO (REGIÃO);AEROPORTO DE DESTINO (PAÍS);AEROPORTO DE DESTINO (CONTINENTE);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;CARGA PAGA (KG);CARGA GRÁTIS (KG);CORREIO (KG);ASK;RPK;ATK;RTK;COMBUSTÍVEL (LITROS);DISTÂNCIA VOADA (KM);DECOLAGENS;CARGA PAGA KM;CARGA GRATIS KM;CORREIO KM;ASSENTOS;PAYLOAD;HORAS VOADAS;BAGAGEM (KG)
1ED;SERVICIOS AÉREOS PANAMERICANOS LTDA. SARPA S.A.S;ESTRANGEIRA;2023;8;SLVR;SANTA CRUZ;;;BOLÍVIA;AMÉRICA DO SUL;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;;0
1ED;SERVICIOS AÉREOS PANAMERICANOS LTDA. SARPA S.A.S;ESTRANGEIRA;2023;8;SLVR;SANTA CRUZ;;;BOLÍVIA;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;;0
1ED;SERVICIOS AÉREOS PANAMERICANOS LTDA. SARPA S.A.S;ESTRANGEIRA;2023;8;SLVR;SANTA CRUZ;;;BOLÍVIA;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;92450;85054;9245;7654;0;1849;1;0;0;0;50;5000;2,483;0
1ED;SERVICIOS AÉREOS PANAMERICANOS LTDA. SARPA S.A.S;ESTRANGEIRA;2023;8;SLVR;SANTA CRUZ;;;BOLÍVIA;AMÉRICA DO SUL;SKPE;PEREIRA;;;COLÔMBIA;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;1;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;7437;361;264520;0;4836;72835700;61310600;11500400;7738510;0;255564;31;2180700000;0;39868000;8835;1395000;314,417;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;1;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;3126;126;28267;0;1758;27329700;24160900;4521460;2406530;0;100477;13;218476000;0;13587600;3536;585000;125,7;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;1;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;8110;283;173517;0;1309;71980300;62155000;12990500;6933800;0;237584;31;1329830000;0;10032200;9392;1695000;293,435;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;7557;207;133078;0;13198;55516000;50760400;8765680;5550950;0;194793;29;893885000;0;88651000;8265;1305000;239,267;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;18812;581;334641;0;20426;136240000;123670000;23830800;13464500;0;479902;73;2199930000;0;134281000;20724;3625000;601,714;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;2936;102;32265;0;0;25227500;22692300;4173660;2291680;0;92748;12;249376000;0;0;3264;540000;117,052;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;8740;333;156407;0;14849;62998700;58706600;9974740;6433900;0;221661;33;1050590000;0;99740700;9379;1485000;276,983;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;7731;427;206908;0;2926;72835700;63734400;11500400;7465950;0;255564;31;1705750000;0;24121900;8835;1395000;318,999;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;IMPRODUTIVO;0;0;0;0;0;0;0;0;0;0;7664;1;0;0;0;0;0;7,95;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;8094;363;111767;0;1316;69405200;62032400;12492300;6449570;0;229920;30;856582000;0;10085800;9056;1630000;288,765;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;IMPRODUTIVO;0;0;0;0;0;0;0;0;0;0;6574;1;0;0;0;0;0;8,25;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;17145;778;453612;0;28174;129442000;112711000;22746000;13311200;0;460180;70;2982040000;0;185216000;19690;3460000;571,614;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;2;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;6732;369;200441;0;3317;65366700;55498600;10387400;6674640;0;230832;28;1652440000;0;27345300;7929;1260000;278,682;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;2;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;2910;156;15155;0;1816;25227500;22491400;4173660;2155390;0;92748;12;117133000;0;14035900;3264;540000;114,949;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;2;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;7779;291;226909;0;1929;65680500;59618300;11649300;7119440;0;214592;28;1739030000;0;14783900;8570;1520000;261,8;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;7273;193;134231;0;4266;51687300;48852700;8161160;5327020;0;181359;27;901630000;0;28654700;7695;1215000;220,815;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;14899;486;257203;0;20863;107689000;97946000;18637300;10643100;0;374718;57;1690850000;0;137153000;16381;2835000;474,734;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;2;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;2419;128;62843;0;0;25227500;18696500;4173660;2168390;0;92748;12;485714000;0;0;3264;540000;118,934;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;2;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;7024;288;184397;0;10367;53601600;47180200;8463420;5554440;0;188076;28;1238590000;0;69635100;7980;1260000;230,299;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;2;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;6378;357;186795;0;1739;63017100;52580200;10016500;6286480;0;222588;27;1539940000;0;14336300;7644;1215000;277,165;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;2;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;7196;270;207581;0;0;64990700;55150100;11725900;6554400;0;214592;28;1590900000;0;0;8480;1530000;270,451;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;2;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;13286;430;478498;0;34711;105815000;87342200;18341500;11234600;0;368144;56;3145650000;0;228190000;16096;2790000;458,816;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;2;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KTUL;TULSA, OKLAHOMA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;IMPRODUTIVO;0;0;0;0;0;0;0;0;0;0;8419;1;0;0;0;0;0;10,25;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;3;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;7285;433;292464;0;3061;72728600;60057500;11582800;7841470;0;255564;31;2411070000;0;25234900;8822;1405000;309,467;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;3;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;2096;173;16093;0;3540;21022900;16200000;3478050;1609740;0;77290;10;124383000;0;27360700;2720;450000;95,099;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;3;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;7183;267;229892;0;1028;71443800;55050500;12607300;6724300;0;237584;31;1761890000;0;7878590;9322;1645000;290,65;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;3;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;7639;303;206957;0;9503;57289300;51311200;9370220;6071950;0;208227;31;1390130000;0;63831700;8529;1395000;249,8;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;3;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;15789;578;321716;0;22434;120909000;103797000;21036800;11604100;0;420736;64;2114960000;0;147481000;18392;3200000;531,349;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;3;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;1707;166;70064;0;0;18920600;13193400;3130240;1728930;0;69561;9;541525000;0;0;2448;405000;89,666;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;3;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;7906;415;225565;0;14344;59170000;53104600;9672480;6390870;0;214944;32;1515120000;0;96348600;8809;1440000;266,899;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;3;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;8098;334;322986;0;3797;72728600;66759900;11582800;8702380;0;255564;31;2662700000;0;31302500;8822;1405000;316,967;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;3;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;8355;268;330653;0;820;70999300;64032700;12683900;8303340;0;237584;31;2534120000;0;6284480;9264;1655000;299,75;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;3;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;15198;586;533658;0;35976;115176000;99911700;19952100;12736800;0;401014;61;3508270000;0;236506000;17520;3035000;503,251;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;4;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;IMPRODUTIVO;0;0;0;0;0;0;0;0;0;0;8244;1;0;0;0;0;0;10;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;4;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;6869;335;268206;0;4673;70379000;56628000;11129400;7346120;0;247320;30;2211090000;0;38524200;8537;1350000;302;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;4;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;5909;257;190069;0;3051;62538200;45286600;10346400;5555850;0;229920;30;1456690000;0;23382900;8160;1350000;286,599;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;4;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;6341;374;212295;0;13853;49195300;42592500;9437380;5352350;0;208227;31;1425990000;0;93050600;7324;1405000;248,616;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;4;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;13990;537;238485;0;23731;113599000;91970200;19722000;10001100;0;394440;60;1567800000;0;156008000;17280;3000000;484,814;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;4;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;6634;265;177033;0;13745;47153300;44560600;9067950;5291890;0;201510;30;1189130000;0;92325200;7020;1350000;254,969;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;4;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;7945;310;282842;0;2841;70486200;65498600;11129400;8250030;0;247320;30;2331750000;0;23421200;8550;1350000;307,581;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;4;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;7425;259;326414;0;0;62637900;56905200;10346400;7623090;0;229920;30;2501640000;0;0;8173;1350000;289,397;0
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2023;4;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;15468;685;494275;0;24628;113599000;101687000;19722000;12563000;0;394440;60;3249360000;0;161904000;17280;3000000;498,151;0
